KEY,Code,Industry,YEAR,IndustryY,RPA,TMP,POST,MA,FOREIGN,LOSS,DIV,ANALYST,LEV,MB,LNAT,CAPINT,RDINT,ADVINT,DIV,Asset,Asset_1,Debt,Equity,S,S_1,RD,ADV,MV,NI_Ctd
30302019,3030,M2331,2019,2019M2331,0,0,0,0,1,0,1,2.564949357,0.183449088,2.334760755,15.68242326,0.678201183,0.065324933,0.11455088,,6569035,6468296,1186603,5382432,4386806,4919426,422541,740949,12566691,938698
30302020,3030,M2331,2020,2020M2331,0,0,0,0,1,0,1,2.197224577,0.197153615,2.394391527,15.6978775,0.753641136,0.059483623,0.110841851,,6997303,6569035,1295109,5702194,4950695,4386806,390750,728124,13653285,1092656
30302021,3030,M2331,2021,2021M2331,0,0,0,0,1,0,1,0,0.2734898,2.266728409,15.76103535,0.80126443,0.071032511,0.119529624,,8009982,6997303,1913691,6096291,5606690,4950695,497036,836385,13818636,1185054
30302022,3030,M2331,2022,2022M2331,0,0,0,0,1,0,1,0,0.237911771,2.070622497,15.89619907,0.837558936,0.066779301,0.120840971,,9172546,8009982,1905669,7266877,6708832,5606690,534901,967934,15046959,1921485
30312017,3031,M2326,2017,2017M2326,0,0,0,0,1,0,1,4.17438727,0.173677685,1.134625246,15.13456916,0.527481357,0.004354396,0.015383838,,3512269,3739899,649537,2862732,1972727,2168224,16285,57534,3248128,184551
30312018,3031,M2326,2018,2018M2326,0,0,0,0,1,0,1,2.708050201,0.162314162,0.707363994,15.07177283,0.469992475,0.004547772,0.013792224,,3354246,3512269,570091,2784155,1650740,1972727,15973,48442,1969411,86910
30312019,3031,M2326,2019,2019M2326,0,0,0,0,1,0,1,3.36729583,0.204688326,1.094992223,15.02573756,0.525798943,0.004210186,0.014025209,,3533587,3354246,686575,2847012,1763659,1650740,14122,47044,3117456,233879
30312020,3031,M2326,2020,2020M2326,0,0,0,0,1,0,1,3.433987204,0.186920543,1.021268891,15.07782406,0.389317427,0.003899154,0.013736184,,3480064,3533587,660500,2819564,1375687,1763659,13778,48538,2879533,133115
30312021,3031,M2326,2021,2021M2326,0,0,0,0,1,0,1,3.465735903,0.182888016,1.550591376,15.06256124,0.440246501,0.003398213,0.015279029,,3665160,3480064,636462,3028698,1532086,1375687,11826,53172,4696273,252796
30312022,3031,M2326,2022,2022M2326,0,0,0,0,1,0,1,0,0.158985419,0.870880026,15.11438255,0.411693896,0.00274531,0.013070098,,3565948,3665160,582707,2983241,1508924,1532086,10062,47904,2598045,195377
30322017,3032,M2328,2017,2017M2328,0,0,0,1,1,0,1,2.564949357,0.60121739,1.331785048,15.78357197,1.000653925,0.020895544,0.047470171,,7603212,7156789,4302786,3300426,7161469,5932545,149545,339734,4395458,298107
30322018,3032,M2328,2018,2018M2328,0,0,0,0,1,0,1,0,0.620142777,0.796316039,15.84408135,0.977608805,0.021300208,0.047002109,,8385420,7603212,4715077,3670343,7432967,7161469,161950,357367,2922753,460811
30322019,3032,M2328,2019,2019M2328,0,0,0,0,1,0,1,0,0.553578354,0.890150218,15.94200504,0.917020257,0.018356862,0.044501766,,8237224,8385420,4641987,3595237,7689600,7432967,153930,373166,3200301,357457
30322020,3032,M2328,2020,2020M2328,0,0,0,0,1,0,1,2.564949357,0.707843808,1.347793572,15.92417395,1.120908452,0.026311048,0.053531869,,9478533,8237224,5830668,3647865,9233174,7689600,216730,440954,4916569,559643
30322021,3032,M2328,2021,2021M2328,0,0,0,0,1,0,1,3.555348061,0.453656383,1.059506517,16.06454012,0.874944361,0.024794027,0.0502141,,7903283,9478533,4299997,3603286,8293189,9233174,235011,475956,3817705,382550
30322022,3032,M2328,2022,2022M2328,0,0,0,0,1,0,1,0,0.511741133,0.884567926,15.8827888,0.806682742,0.016185932,0.05010209,,7873674,7903283,4044435,3829239,6375442,8293189,127922,395971,3387222,507340
30332017,3033,M2329,2017,2017M2329,0,0,0,0,1,0,1,0,0.78557823,1.146717853,16.8109911,2.597124096,0,0.071506648,,21101807,19994966,15707610,5394197,51929408,43741657,0,1429773,6185622,631260
30332018,3033,M2329,2018,2018M2329,0,0,0,0,1,0,1,0,0.937673679,1.108442386,16.86486923,2.511023392,0,0.075070017,,25605201,21101807,19786609,5818592,52987131,51929408,0,1584113,6449574,624054
30332019,3033,M2329,2019,2019M2329,0,0,0,0,1,0,1,0,0.691989295,1.155525978,17.05830605,1.883370726,0,0.062455827,,23383450,25605201,17718525,5664925,48224086,52987131,0,1599194,6545968,260394
30332020,3033,M2329,2020,2020M2329,0,0,0,0,1,0,1,0,0.717590946,1.162451157,16.96753907,2.498066025,0,0.069077617,,22853830,23383450,16779752,6074078,58413402,48224086,0,1615273,7060819,699309
30332021,3033,M2329,2021,2021M2329,0,0,0,0,1,0,1,0,0.853806211,1.655834823,16.94462928,3.16817295,0,0.088379891,,27535230,22853830,19512742,8022488,72404886,58413402,0,2019819,13283915,1721140
30332022,3033,M2329,2022,2022M2329,0,0,0,0,1,0,1,0,0.873834539,1.213468905,17.13097683,2.552409368,0,0.077302895,,33240853,27535230,24061235,9179618,70281179,72404886,0,2128553,11139181,1699134
30342017,3034,M2324,2017,2017M2324,0,0,0,0,1,0,1,5.533389489,0.296195306,2.417432444,17.54227823,1.133087967,0.155459752,0.004705545,,40875298,41544605,12305317,28569981,47073692,45650879,6458514,195490,69065999,5024088
30342018,3034,M2324,2018,2018M2324,0,0,0,0,1,0,1,5.442417711,0.434299317,2.850120767,17.52603648,1.341491284,0.189384356,0.007582452,,48069623,40875298,17752114,30317509,54833856,47073692,7741142,309935,86408562,6390630
30342019,3034,M2324,2019,2019M2324,0,0,0,0,1,0,1,5.446737372,0.287019393,4.028738733,17.688161,1.339147303,0.18518144,0.006951916,,46875234,48069623,13796914,33078320,64372306,54833856,8901602,334176,133263909,7927409
30342020,3034,M2324,2020,2020M2324,0,0,0,0,1,0,1,5.602118821,0.387357768,5.621496078,17.66300003,1.705709245,0.23454396,0.007703748,,58100689,46875234,18157486,39943203,79955520,64372306,10994303,361115,224540559,11817239
30342021,3034,M2324,2021,2021M2324,0,0,0,0,1,0,1,5.673323267,0.863014051,4.655518378,17.87768808,2.329843455,0.285724925,0.008196512,,120593034,58100689,50141711,70451323,135365510,79955520,16600815,476223,327987429,38865560
30342022,3034,M2324,2022,2022M2324,0,0,0,0,1,0,1,5.446737372,0.290034837,2.927933823,18.60793208,0.911799549,0.127787157,0.003168591,,100546386,120593034,34976181,65570205,109956674,135365510,15410241,382110,191985221,27969522
30352017,3035,M2324,2017,2017M2324,0,0,0,0,1,0,1,5.147494477,0.223598908,2.602269542,15.65409747,0.84969926,0.255786783,0.037363421,,6936101,6287647,1405911,5530190,5342609,6422145,1608297,234928,14391045,260419
30352018,3035,M2324,2018,2018M2324,0,0,0,0,1,0,1,5.036952602,0.288830569,2.185174839,15.75225036,0.707120326,0.249538754,0.032767112,,6814719,6936101,2003358,4811361,4904658,5342609,1730826,227276,10513665,261151
30352019,3035,M2324,2019,2019M2324,0,0,0,0,1,0,1,4.9698133,0.357944033,2.658950471,15.73459539,0.778660279,0.279320248,0.03613722,,7702028,6814719,2439288,5262740,5306351,4904658,1903489,246265,13993365,336245
30352020,3035,M2324,2020,2020M2324,0,0,0,0,1,0,1,5.170483995,0.241256199,1.995143821,15.85699423,0.713488318,0.24069349,0.03745533,,8199156,7702028,1858162,6340994,5495307,5306351,1853828,288482,12651195,255997
30352021,3035,M2324,2021,2021M2324,0,0,0,0,1,0,1,5.480638923,0.473366527,7.28403091,15.91954178,0.986101618,0.248423862,0.043886956,,12036505,8199156,3881206,8155299,8085201,5495307,2036866,359836,59403450,1290048
30352022,3035,M2324,2022,2022M2324,0,0,0,0,1,0,1,5.252273428,0.377535506,3.949154478,16.30345467,1.085460854,0.201240892,0.039501084,,13512805,12036505,4544208,8968597,13065155,8085201,2422237,475455,35418375,2510468
30362017,3036,M2329,2017,2017M2329,0,0,0,1,1,0,1,5.293304825,0.897078989,1.243040235,17.93299174,3.084783723,0.005190607,0.051473949,,75166148,61404381,55084580,20081568,189419235,144147461,318726,3160726,24962197,2520136
30362018,3036,M2329,2018,2018M2329,0,0,0,1,1,0,1,4.997212274,0.958107099,0.992098163,18.13521153,3.637494966,0.004890393,0.053448103,,93824808,75166148,72017220,21807588,273416485,189419235,367592,4017488,21635268,2778515
30362019,3036,M2329,2019,2019M2329,0,0,0,1,1,0,1,4.804021045,0.830143985,1.060492856,18.35693986,3.572478944,0.00433897,0.044228761,,101367236,93824808,77888100,23479136,335187151,273416485,407103,4149755,24899456,2531247
30362020,3036,M2329,2020,2020M2329,0,0,0,1,1,0,1,4.204692619,0.837481817,0.688816171,18.43426048,3.483888966,0.00380765,0.040147617,,131009598,101367236,84893217,46116381,353152195,335187151,385971,4069653,31765709,3794576
30362021,3036,M2329,2021,2021M2329,0,0,0,1,1,0,1,4.276666119,0.912062786,1.095610445,18.69078115,3.418803842,0.004645163,0.034518585,,173349287,131009598,119488979,53860308,447896117,353152195,608561,4522266,59009916,7855168
30362022,3036,M2329,2022,2022M2329,0,0,0,1,1,0,1,4.276666119,0.837775866,0.981978877,18.97081912,3.295064709,0.003777604,0.031918758,,200202170,173349287,145227849,54974321,571197118,447896117,654845,5533094,53983622,7600364
30372017,3037,M2328,2017,2017M2328,0,0,0,1,1,0,1,4.919980926,0.597832046,0.534250575,18.38318865,0.674757278,0.023243691,0.013000814,,104235761,96320203,57583304,46652457,64992758,62638282,2238837,1252241,24924102,692422
30372018,3037,M2328,2018,2018M2328,0,0,0,0,1,0,1,5.017279837,0.555628821,0.718596678,18.46216582,0.726552761,0.027877563,0.013376436,,104616428,104235761,57916393,46700035,75732780,64992758,2905839,1394303,33558490,1829633
30372019,3037,M2328,2019,2019M2328,0,0,0,0,1,0,1,5.257495372,0.591210226,1.307070862,18.46581115,0.788934918,0.032900703,0.013718257,,110201731,104616428,61850302,48351429,82535553,75732780,3441954,1435155,63198744,3275961
30372020,3037,M2328,2020,2020M2328,0,0,0,1,1,0,1,5.272999559,0.649805274,2.476689172,18.51782316,0.79756298,0.035738649,0.013189838,,124710224,110201731,71609666,53100558,87892821,82535553,3938461,1453543,131513577,5317528
30372021,3037,M2328,2021,2021M2328,0,0,0,0,1,0,1,5.438079309,0.838255867,5.201540761,18.6415034,0.838445667,0.037814726,0.012303715,,170055253,124710224,104539077,65516176,104562747,87892821,4715883,1534399,340785060,13524558
30372022,3037,M2328,2022,2022M2328,0,0,0,0,1,0,1,5.379897354,0.740965485,1.914601204,18.95163396,0.826138385,0.034619666,0.009764673,,218663429,170055253,126005073,92658356,140489172,104562747,5887256,1660534,177403800,31225717
30382017,3038,M2326,2017,2017M2326,0,0,0,0,1,0,1,3.258096538,0.468335897,0.956459296,15.05499953,0.870083455,0.027871811,0.053965316,,3535123,3453848,1617561,1917562,3005136,3178919,96265,186388,1834070,55571
30382018,3038,M2326,2018,2018M2326,0,0,0,0,1,0,1,2.708050201,0.448332067,0.915821661,15.07825865,0.797351323,0.02920549,0.053346376,,3394068,3535123,1584909,1809159,2818735,3005136,103245,188586,1656867,112163
30382019,3038,M2326,2019,2019M2326,0,0,0,0,1,0,1,3.091042453,0.49642052,1.464339561,15.03753976,1.210217061,0.03325066,0.071899267,,3636866,3394068,1684885,1951981,4107559,2818735,112855,244031,2858363,257047
30382020,3038,M2326,2020,2020M2326,0,0,0,0,1,0,1,2.302585093,0.447809735,1.578506638,15.10663288,1.02761526,0.031775985,0.055248392,,3609189,3636866,1628624,1980565,3737299,4107559,115565,200931,3126335,232996
30382021,3038,M2326,2021,2021M2326,0,0,0,0,1,0,1,2.564949357,0.420332656,1.524243347,15.09899365,1.159097792,0.032407835,0.056676722,,3589443,3609189,1517060,2072383,4183403,3737299,116966,204557,3158816,236535
30382022,3038,M2326,2022,2022M2326,0,0,0,0,1,0,1,0,0.545469032,1.372670751,15.0935076,1.307363287,0.035768224,0.068468005,,4285773,3589443,1957930,2327843,4692706,4183403,128388,245762,3195362,419976
30402017,3040,M9900,2017,2017M9900,0,0,0,0,1,0,1,0,0.079022999,1.552998107,14.31077981,0.114849416,0.003144539,0.006075176,,2062675,1640940,129672,1933003,188461,219613,5160,9969,3001950,696983
30402018,3040,M9900,2018,2018M9900,0,0,0,0,1,0,1,0,0.079382355,1.378237238,14.53951424,0.091935957,0.00109421,0.003718957,,1544199,2062675,163740,1380459,189634,188461,2257,7671,1902600,82491
30402019,3040,M9900,2019,2019M9900,0,0,0,0,1,0,1,0,0.098753464,1.404592565,14.25001589,0.130463755,0.001773735,0.005342576,,1459956,1544199,152495,1307461,201462,189634,2739,8250,1836450,85934
30402020,3040,M9900,2020,2020M9900,0,0,0,0,1,0,1,0,0.084665565,1.449427393,14.19391686,0.10606621,0.001904167,0.003939845,,1801374,1459956,123608,1677766,154852,201462,2780,5752,2431800,399236
30402021,3040,M9900,2021,2021M9900,0,0,0,0,1,0,1,0,0.069500837,1.4504105,14.40406027,0.095221203,0.003452365,0.003925892,,1777936,1801374,125197,1652739,171529,154852,6219,7072,2397150,124020
30402022,3040,M9900,2022,2022M9900,0,0,0,0,1,0,1,0,0.062874029,1.25721998,14.3909637,0.08764545,0.00204788,0.004076075,,1582531,1777936,111786,1470745,155828,171529,3641,7247,1849050,100898
30412017,3041,M2324,2017,2017M2324,0,0,0,0,1,1,0,4.820281566,0.144575773,1.166872524,15.56944268,0.551654889,0.1886443,0.032246691,,5230693,5777275,835254,4395439,3187062,3400744,1089850,186298,5128917,-469104
30412018,3041,M2324,2018,2018M2324,0,0,0,0,1,1,0,4.454347296,0.158026862,0.92666221,15.47005433,0.461236589,0.198105872,0.038347118,,4467496,5230693,826590,3640906,2412587,3187062,1036231,200582,3373890,-762252
30412019,3041,M2324,2019,2019M2324,0,0,0,0,1,1,0,3.555348061,0.145953125,1.033499813,15.31233863,0.450255579,0.18614611,0.027756264,,3986780,4467496,652045,3334735,2011515,2412587,831607,124001,3446448,-317817
30412020,3041,M2324,2020,2020M2324,0,0,0,0,1,1,0,0,0.176883099,1.964800187,15.19849445,0.519621098,0.179171412,0.023599496,,3804273,3986780,705194,3099079,2071615,2011515,714317,94086,6089071,-240957
30412021,3041,M2324,2021,2021M2324,0,0,0,0,1,1,0,0,0.187789625,2.624904361,15.15163547,0.740055722,0.222005361,0.025878006,,3809371,3804273,714403,3094968,2815374,2071615,844569,98447,8123995,-89650
30412022,3041,M2324,2022,2022M2324,0,0,0,0,1,0,0,2.397895273,0.130177397,1.218622347,15.15297464,0.695933528,0.166853793,0.020783221,,3762797,3809371,495894,3266903,2651069,2815374,635608,79171,3981121,16669
30422017,3042,M2328,2017,2017M2328,0,0,0,0,1,0,1,4.905274778,0.285555662,1.343523241,16.5129694,0.591670323,0.036400092,0.031415443,,13402799,14841968,4238208,9164591,8781552,9637101,540249,466267,12312841,951017
30422018,3042,M2328,2018,2018M2328,0,0,0,0,1,0,1,5.049856007,0.284335086,1.146875843,16.41097412,0.608549602,0.038790853,0.033013925,,12561726,13402799,3810886,8750840,8156268,8781552,519906,442479,10036127,644249
30422019,3042,M2328,2019,2019M2328,0,0,0,0,1,0,1,4.86753445,0.371845318,1.684516607,16.34616513,0.671163342,0.046392988,0.034493349,,13368770,12561726,4671019,8697751,8430970,8156268,582776,433296,14651506,671782
30422020,3042,M2328,2020,2020M2328,0,0,0,0,1,0,1,5.214935758,0.51962185,2.402981314,16.40843195,0.826432948,0.057555108,0.03700692,,16601711,13368770,6946705,9655006,11048392,8430970,769441,494737,23200799,1429287
30422021,3042,M2328,2021,2021M2328,0,0,0,0,1,0,1,5.384495063,0.484502712,2.561140103,16.62501632,0.91826987,0.056934674,0.035055061,,20803268,16601711,8043574,12759694,15244851,11048392,945213,581974,32679364,3116984
30422022,3042,M2328,2022,2022M2328,0,0,0,0,1,0,1,4.875197323,0.354657547,2.053754255,16.85062065,0.633058614,0.049951959,0.025347556,,19851244,20803268,7378036,12473208,13169688,15244851,1039164,527312,25616904,2805504
30432017,3043,M2331,2017,2017M2331,0,0,0,0,1,1,0,0,0.898155011,159.7905706,14.12100652,0.867023307,0.038595798,0.063498215,,1221991,1357298,1219064,2927,1176809,1240111,52386,86186,467707,-55937
30432018,3043,M2331,2018,2018M2331,0,0,0,0,1,1,0,0,0.955966942,16.05567045,14.01599205,0.86361929,0.042675437,0.072499716,,1198163,1221991,1168183,29980,1055335,1176809,52149,88594,481349,-1809
30432019,3043,M2331,2019,2019M2331,0,0,0,0,1,0,0,0,0.936124718,3.284221093,13.99630011,1.009335958,0.043296279,0.079665288,,1230218,1198163,1121630,108588,1209349,1055335,51876,95452,356627,76039
30432020,3043,M2331,2020,2020M2331,0,0,0,0,1,1,0,0,0.857604099,14.04278347,14.02270195,0.844786046,0.035355522,0.072293691,,1125815,1230218,1055040,70775,1039271,1209349,43495,88937,993878,-46614
30432021,3043,M2331,2021,2021M2331,0,0,0,0,1,1,0,0,0.954304215,7.746379562,13.93401778,0.886682093,0.038593375,0.073575143,,1174496,1125815,1074370,100126,998240,1039271,43449,82832,775614,-3107
30432022,3043,M2331,2022,2022M2331,0,0,0,0,1,0,0,0,0.886084755,2.660943775,13.97634968,1.075695447,0.039711502,0.079078175,,1439103,1174496,1040703,398400,1263400,998240,46641,92877,1060120,99222
30442017,3044,M2328,2017,2017M2328,1,0,0,0,1,0,1,4.521788577,0.623827812,1.591945518,17.96340469,0.72382619,0.002676501,0.026944866,,70194011,63300557,39488648,30705363,45818601,43512927,169424,1705625,48881265,4365599
30442018,3044,M2328,2018,2018M2328,1,1,1,0,1,0,1,4.927253685,0.5569116,1.293402105,18.06677355,0.742309526,0.002607117,0.028927511,,71520505,70194011,39091859,32428646,52105683,45818601,183004,2030538,41943279,4938525
30442019,3044,M2328,2019,2019M2328,1,0,1,0,1,0,1,5.204006687,0.523712941,1.931646009,18.08549475,0.761333327,0.002872547,0.027663731,,71605032,71520505,37456214,34148818,54450944,52105683,205446,1978524,65963428,6037320
30442020,3044,M2328,2020,2020M2328,1,0,1,0,1,0,1,5.129898715,0.54729116,1.727217194,18.08667591,0.775754251,0.003135171,0.027245432,,75249230,71605032,39188801,36060429,55547908,54450944,224494,1950910,62284193,6125394
30442021,3044,M2328,2021,2021M2328,1,0,1,0,1,0,1,5.236441963,0.617504937,1.70764979,18.13631623,0.837217723,0.002802686,0.0293344,,84787171,75249230,46466771,38320400,62999989,55547908,210900,2207391,65437823,5858341
30442022,3044,M2328,2022,2022M2328,1,0,1,0,1,0,1,4.852030264,0.405411946,1.171601252,18.2556548,0.77587489,0.00283044,0.024521776,,76544112,84787171,34373732,42170380,65784237,62999989,239985,2079132,49406870,6200600
30452017,3045,M2327,2017,2017M2327,1,0,0,0,1,0,1,4.406719247,0.588008184,5.61334839,18.83528665,0.774033,0,0.080963853,,154522754,151377405,89011153,65511601,117171107,116647498,0,12256098,367739440,14948787
30452018,3045,M2327,2018,2018M2327,1,1,1,1,1,0,1,4.532599493,0.51560906,5.362823856,18.85585192,0.768380869,0,0.073387367,,147667028,154522754,79673332,67993696,118732328,117171107,0,11340018,364638215,14485768
30452019,3045,M2327,2019,2019M2327,1,0,1,0,1,0,1,4.356708827,0.540023627,5.298832383,18.81047049,0.842577485,0.001104959,0.071148341,,153919959,147667028,79743684,74176275,124420913,118732328,163166,10506264,393047648,13291867
30452020,3045,M2327,2020,2020M2327,1,0,1,0,1,0,1,4.394449155,0.731512604,4.825356494,18.85194328,0.863182299,0.001396804,0.065328857,,184584602,153919959,112594390,71990212,132860984,124420913,214996,10055415,347378437,12393778
30452021,3045,M2327,2021,2021M2327,1,1,1,0,1,0,1,4.406719247,0.637677941,4.802643525,19.03361846,0.845734321,0.001314346,0.054217496,,190982527,184584602,117705529,73276998,156109533,132860984,242608,10007715,351923300,12825209
30452022,3045,M2327,2022,2022M2327,1,0,1,0,1,0,1,3.583518938,0.629486309,4.574712378,19.0676925,0.901685168,0.002048737,0.054637145,,193071666,190982527,120220886,72850780,172206112,156109533,391273,10434740,333271365,12971412
30462017,3046,M2325,2017,2017M2325,0,0,0,0,1,1,0,0,0.513045745,1.484331876,14.18974915,0.931885212,0.058128434,0.198591497,,1540133,1453884,745909,794224,1354853,1138852,84512,288729,1178892,-118401
30462018,3046,M2325,2018,2018M2325,0,0,0,0,1,1,0,1.609437912,0.430453734,1.717978364,14.24737933,1.106305754,0.049842449,0.182573193,,1444818,1540133,662956,781862,1703858,1354853,76764,281187,1343222,-10931
30462019,3046,M2325,2019,2019M2325,0,0,0,0,1,1,1,2.564949357,0.564376274,1.989737443,14.18349392,1.193905392,0.034918585,0.205264608,,1406112,1444818,815421,590691,1724976,1703858,50451,296570,1175320,-165264
30462020,3046,M2325,2020,2020M2325,0,0,0,0,1,1,1,0,0.708578691,1.841694411,14.15633901,1.248985856,0.022161819,0.151565451,,1597659,1406112,996341,601318,1756214,1724976,31162,213118,1107444,-65391
30462021,3046,M2325,2021,2021M2325,0,0,0,0,1,0,1,0,0.657153998,5.003392558,14.28404999,1.610736709,0.012391881,0.088327985,,1697502,1597659,1049908,647594,2573408,1756214,19798,141118,3240167,136351
30462022,3046,M2325,2022,2022M2325,0,0,0,0,1,0,0,0,0.556268564,4.041060018,14.34466832,1.961441577,0.009526351,0.061949853,,1780555,1697502,944267,836288,3329551,2573408,16171,105160,3379490,197965
