Mkey,Key,YEAR,Trade,Industry,RPA,POST_RPA,POST,BIG4,SEO,INST,SG,CYCLE,CL,ZSCORE,INSTt,MS,LGTA,BM.x,LEV,OCF,MTB,Age,ESG,RD,ADV,NOA,Code,YICounts,Year.y,Equity,Asset,PPE,NI_Ctd,NI_Ctd_1,NI,NI_1,EBITDA,EBITDA_1,OCF.y,S,AR,Asset_1,S_1,AR_1,S_2,EXP,PROD,DA,DA1,DA2,ABCFO,ABPROD,ABEXP,AC,A1,A21,A2,A3,A4,A6,ROA,Median_ROA,ADJROA,CFO,R1,R2,R3,R4,R5
81032020,80432020,2020,OTC,M2328,0,0,0,1,0,0.4103,0.070655594,108.65,0.437877773,2.928677376,0.3712,0.00295899,15.35496089,1.003982911,0.475492956,0.00299033,0.99603289,3.526360525,51.43,0,0.017372726,0.525874746,8043,197,2020,2445266,4662027,120882,29835,77761,21595,77113,62251,121593,13941,5776641,2583355,3972155,5368489,2343291,5738274,0.042922545,1.43102598,-0.00086642,0.01396197,0.045313676,-0.113366209,0.211072469,-0.105400103,0.004001354,0.000000252,0.102753291,0.042316576,0.030432347,0.007511036,0.003509682,0.007511036,0.050010734,-0.042499698,0.003509682,0.000000252,1.454283884,0.102753291,-0.093094303,1.351530592
81032021,80432021,2021,OTC,M2328,0,0,1,1,0,0.3712,0.06143125,93.67,0.47664935,2.751800492,0.3578,0.002658505,15.46462716,1.462590981,0.512285911,-0.016850358,0.68371815,3.526360525,52.21,0,0.019825715,0.466490863,8043,201,2021,2537275,5202382,117107,140151,29835,88058,21595,188736,62251,-87662,6154734,2858611,4662027,5776641,2583355,5368489,0.042825363,1.319926719,0.001927757,0.017614074,0.027340819,-0.075788591,0.171487691,-0.100985314,0.048865654,0.000000214,0.08110056,0.022058431,0.025119331,0.030062245,-0.018803409,0.030062245,0.053954181,-0.023891935,-0.018803409,0.000000214,1.320184117,0.08110056,0.087548185,1.239083557
81032022,80432022,2022,OTC,M2328,0,0,1,1,0,0.3578,-0.05260769,97.99,0.370062312,3.285951183,0.3704,0.002374674,15.31457541,1.234798716,0.410960581,0.038906756,0.809848591,3.526360525,46.78,0,0.022864893,0.434146512,8043,205,2022,2637424,4477500,115778,150875,140151,162484,88058,221667,188736,174205,5847130,2208631,5202382,6154734,2858611,5776641,0.040628889,1.137945464,0.048439469,0.046668376,0.059263911,-0.114154339,0.23343258,-0.082354088,-0.004484484,0.000000192,-0.05912753,0.065811392,0.022254806,0.029001138,0.033485623,0.029001138,0.053747918,-0.02474678,0.033485623,0.000000192,1.123933229,-0.05912753,0.072676901,1.183060759
35352017,80492017,2017,OTC,M2326,0,0,0,1,0,0.1692,0.111392848,81.81,0.164691048,5.618093781,0.1427,0.001154737,14.42999541,1.114320863,0.186136883,0.120509827,0.89740759,3.218875825,52.62,0.019467641,0.026723818,0.545288585,8049,105,2017,1504592,1848704,285367,199885,184135,203529,191882,295414,280193,222787,1784962,209855,1810942,1586130,199154,1508809,0.091410989,0.753973346,-0.014253638,-0.00990654,-0.031968583,0.048106372,-0.052137409,-0.031529058,-0.012646457,0.000000552,0.109794792,0.103885713,0.157579315,0.110376257,0.123022714,0.110376257,0.01584912,0.094527137,0.123022714,0.000000552,0.985653875,0.109794792,0.042696563,0.875859083
35352018,80492018,2018,OTC,M2326,0,0,0,1,0,0.1427,0.082751926,76.79,0.170330153,6.063131945,0.1784,0.001354501,14.48217772,0.786020472,0.190932031,0.136427183,1.272231495,3.218875825,49.68,0.0164065,0.024766739,0.57834245,8049,107,2018,1575850,1947735,256575,297563,199885,301526,203529,404956,295414,265724,1945997,266342,1848704,1784962,209855,1586130,0.100899874,0.796761407,0.035374172,0.037709786,0.015543378,0.045170729,-0.031964355,-0.032991645,0.017222335,0.000000541,0.087106968,0.056552049,0.138786415,0.160957622,0.143735287,0.160957622,0.019228568,0.141729054,0.143735287,0.000000541,1.052627679,0.087106968,0.107552101,0.965520711
35352019,80492019,2019,OTC,M2326,0,0,1,1,0,0.1784,-0.017912888,84.27,0.146745977,7.033431932,0.2129,0.001383297,14.49447565,0.857742392,0.16751596,0.181149447,1.165851203,3.218875825,46.41,0.017062883,0.026679193,0.657993002,8049,109,2019,1641522,1971836,235378,265403,297563,265535,301526,385662,404956,357197,1911752,208346,1947735,1945997,266342,1784962,0.086543601,0.710760447,-0.040754483,-0.039521552,-0.101813112,0.099479013,-0.06962182,-0.052615096,-0.047128588,0.000000513,-0.017581961,0.012194164,0.120847035,0.136262377,0.183390964,0.136262377,0.013102019,0.123160358,0.183390964,0.000000513,0.981525721,-0.017581961,0.082678085,0.999107681
35352020,80492020,2020,OTC,M2326,0,0,1,1,0,0.2129,-0.076969358,94.82,0.153897902,5.611908394,0.1763,0.00129486,14.56329553,0.744320672,0.200188798,0.171580862,1.343506956,3.218875825,44.63,0.017931725,0.023465429,0.718373638,8049,109,2020,1689454,2112316,315350,243894,265403,243971,265535,354082,385662,362433,1775122,186504,1971836,1911752,208346,1945997,0.08185417,0.656377102,-0.0346902,-0.038492909,-0.087393192,0.108884358,-0.087753605,-0.047247867,-0.060116054,0.000000507,-0.069290752,-0.058213766,0.159927093,0.123688785,0.18380484,0.123688785,0.016086425,0.107602361,0.18380484,0.000000507,0.900238154,-0.069290752,-0.017367063,0.969528906
35352021,80492021,2021,OTC,M2326,0,0,1,1,0,0.1763,0.123602983,88.52,0.162352184,6.056801866,0.1993,0.00123585,14.71793439,0.797803757,0.189000362,0.069131625,1.253441076,3.218875825,48.73,0.015026584,0.020407538,0.79122868,8049,110,2021,1999578,2465572,303975,309079,243894,306962,243971,427260,354082,170449,2025477,235948,2112316,1775122,186504,1911752,0.08128566,0.808455269,0.063678047,0.064959939,0.027265416,0.013026024,-0.009573376,-0.041020017,0.065629385,0.000000473,0.118521566,0.095114083,0.143906025,0.146322331,0.080692946,0.146322331,0.04328013,0.103042201,0.080692946,0.000000473,0.9588892,0.118521566,-0.064682557,0.840367634
35352022,80492022,2022,OTC,M2326,0,0,1,1,0,0.1993,0.163606324,91.69,0.172650283,6.954990848,0.2074,0.001774929,14.76272343,0.487930334,0.189546068,0.144560838,2.049472907,3.218875825,54.08,0.014713759,0.022162309,0.702247186,8049,112,2022,2089766,2578513,325953,451684,309079,452845,306962,596450,427260,372752,2421679,363587,2465572,2025477,235948,1775122,0.086194198,0.71051545,0.045585275,0.055865571,-0.018309401,0.051519536,-0.083480525,-0.021466932,0.032013667,0.000000406,0.160693746,0.108925231,0.132201777,0.183196435,0.151182768,0.183196435,0.034673123,0.148523311,0.151182768,0.000000406,0.98219764,0.160693746,0.101540332,0.821503894
62032017,80912017,2017,OTC,M2328,0,0,0,1,0,0.1911,-0.259341045,234.15,0.140230471,9.869460339,0.2628,0.00113148,14.85327883,0.718305351,0.140419284,0.143860059,1.3921656,3.465735903,50.43,0.02495607,0.040267378,0.34999309,8091,188,2017,2426519,2822910,644649,401076,246986,268798,247300,533403,401707,406104,1873452,272109,3133359,2359315,370159,2549467,0.091194147,0.249320617,0.049523003,0.035029931,-0.016763346,0.07186379,-0.226672672,-0.018324143,-0.001604668,0.000000319,-0.155061389,-0.123769093,0.205737357,0.12800193,0.129606598,0.12800193,0.045530087,0.082471843,0.129606598,0.000000319,0.597905315,-0.155061389,-0.060686311,0.752966704
62032018,80912018,2018,OTC,M2328,0,0,0,1,0,0.2628,-0.191178378,175.11,0.128163659,7.195925989,0.4072,0.000854353,14.84723098,1.054207044,0.12825347,0.109929865,0.948580268,3.465735903,49.5,0.025517367,0.036976116,0.563105448,8091,193,2018,2446024,2805889,1112929,283384,401076,324835,268798,431044,533403,308451,1572772,313221,2822910,1873452,272109,2359315,0.081621802,0.343677978,0.038820964,0.024983422,-0.013988752,0.073585674,-0.124747458,-0.02631538,-0.008879844,0.000000354,-0.1065142,-0.121077895,0.394248843,0.100387189,0.109267033,0.100387189,0.051756595,0.048630594,0.109267033,0.000000354,0.55714564,-0.1065142,-0.172114237,0.66365984
62032019,80912019,2019,OTC,M2328,0,0,0,1,0,0.4072,-0.308593204,129.77,0.083984027,6.842792374,0.3258,0.000646269,14.78948739,1.040437692,0.125872206,0.070574705,0.961133961,3.465735903,53.2,0.028683396,0.035218991,0.613567037,8091,196,2019,2315089,2648456,1211865,146491,283384,163613,324835,276379,431044,186914,1201880,212133,2805889,1572772,313221,1873452,0.07058868,0.289135101,0.059658493,0.055393248,0.044454649,-0.000142525,-0.045775924,-0.021375861,-0.014406486,0.000000356,-0.132183419,-0.096156334,0.431900549,0.052208409,0.066614895,0.052208409,0.043054992,0.009153417,0.066614895,0.000000356,0.428341962,-0.132183419,-0.107160333,0.560525381
62032020,80912020,2020,OTC,M2328,0,0,1,1,0,0.3258,0.085551334,173.15,0.089950776,5.055138068,0.2787,0.00067324,14.92836462,1.035220261,0.178844711,0.093928389,0.965978003,3.465735903,52.54,0.027121969,0.032457038,0.767427135,8091,197,2020,2498801,3043031,1496327,177426,146491,196777,163613,325951,276379,285827,1314322,239464,2648456,1201880,212133,1572772,0.085895329,0.3262667,0.01215363,0.002408489,-0.008010158,0.044985335,-0.065617534,-0.000256421,-0.040929885,0.000000378,0.04245568,0.032136082,0.564980879,0.06699224,0.107922125,0.06699224,0.050010734,0.016981506,0.107922125,0.000000378,0.496259708,0.04245568,-0.140040839,0.453804028
62032021,80912021,2021,OTC,M2328,0,0,1,1,0,0.2787,0.190121908,174.53,0.120457303,3.882851151,0.2001,0.000700988,15.06441753,0.909036444,0.256269988,0.084769671,1.100065907,3.465735903,54.38,0.022487405,0.029410967,0.768836729,8091,201,2021,2593037,3486530,1757044,267727,177426,226089,196777,441608,325951,295552,1622864,366945,3043031,1314322,239464,1201880,0.08160515,0.370182887,0.038346674,0.039171558,0.014255913,0.058580468,-0.047733073,-0.010494208,-0.009143844,0.000000329,0.101392986,0.059500215,0.57739931,0.087980372,0.097124216,0.087980372,0.053954181,0.034026191,0.097124216,0.000000329,0.533305116,0.101392986,0.036950659,0.43191213
62032022,80912022,2022,OTC,M2328,0,0,1,1,0,0.2001,0.187059996,150.94,0.131314885,3.60754531,0.2381,0.000810746,15.2586915,0.712069391,0.30444626,0.131829275,1.404357514,3.465735903,49.68,0.033350365,0.027344725,0.762241254,8091,205,2022,2945074,4234143,1871823,444708,267727,465613,226089,710929,441608,558184,1996290,391472,3486530,1622864,366945,1314322,0.080131822,0.377472444,0.020363797,0.022358611,-0.001375905,0.07092343,-0.055606823,-0.005085451,-0.032546974,0.000000287,0.107105345,0.100070557,0.536872765,0.127550315,0.160097289,0.127550315,0.053747918,0.073802397,0.160097289,0.000000287,0.572572156,0.107105345,0.088495438,0.465466811
30252017,81762017,2017,OTC,M2327,0,0,0,1,0,0.2686,0.094375166,123.93,0.380162964,2.697908242,0.2746,0.001407718,14.17473625,0.917102696,0.404375026,0.093956236,1.090390427,3.33220451,52.38,0.082104371,0.060323839,0.557341782,8176,84,2017,853066,1432220,373064,6025,-937,-1882,-28620,100036,98743,134566,1354191,117082,1462363,1226389,138689,1324330,0.228199154,0.711674188,-0.087439409,-0.080092261,-0.053853958,0.034862895,-0.01960647,0.074856596,-0.087899516,0.000000684,0.08739417,0.102169571,0.255110393,0.004120044,0.09201956,0.004120044,0.030752994,-0.02663295,0.09201956,0.000000684,0.92602931,0.08739417,-0.066974479,0.838635141
30252018,81762018,2018,OTC,M2327,0,0,0,1,0,0.2746,-0.253408206,106.77,0.335498159,2.439230879,0.2265,0.001173116,14.00545383,1.023164148,0.344816037,0.077378821,0.977360282,3.33220451,55.55,0.102416034,0.0699653,0.533594699,8176,85,2018,792236,1209181,253019,5462,6025,8044,-1882,69682,100036,93565,1080407,135811,1432220,1354191,117082,1226389,0.211258047,0.540022483,-0.088969928,-0.105899186,-0.077569217,0.05056719,-0.02285113,0.044301824,-0.061514991,0.000000698,-0.191160576,-0.204237477,0.176662105,0.00381366,0.065328651,0.00381366,0.029225065,-0.025411405,0.065328651,0.000000698,0.754358269,-0.191160576,0.089233498,0.945518845
30252019,81762019,2019,OTC,M2327,0,0,0,1,0,0.2265,0.00112516,126.65,0.315852393,2.889610291,0.2649,0.001188343,13.93038804,1.175861272,0.342615375,0.045491987,0.850440459,3.33220451,55.82,0.094788022,0.056747076,0.565332237,8176,85,2019,737412,1121736,220305,2897,5462,6395,8044,62827,69682,51030,1081624,174485,1209181,1080407,135811,1354191,0.216515145,0.578766951,0.012145289,0.008187199,0.01275665,-0.034537313,-0.128508808,0.048629481,-0.039806282,0.000000827,0.001006466,-0.030977166,0.182193567,0.002395837,0.042202119,0.002395837,0.029642698,-0.027246862,0.042202119,0.000000827,0.89450959,0.001006466,-0.226421024,0.893503123
30252020,81762020,2020,OTC,M2327,0,0,1,1,0,0.2649,-1.625549506,106.16,0.213952284,2.61405146,0.2739,0.000444543,13.62024722,0.958118282,0.244243379,0.013075328,1.043712471,3.33220451,53.69,0.225912162,0.114678332,0.517543344,8176,88,2020,621699,822618,195726,-108891,2897,-110724,6395,-73593,62827,10756,411961,64451,1121736,1081624,174485,1080407,0.215000678,0.227714899,-0.040096195,-0.07355847,-0.059618523,0.021631078,-0.051931529,0.045198991,-0.106662352,0.000000891,-0.596988061,-0.498895462,0.174484906,-0.097073643,0.009588709,-0.097073643,0.036038971,-0.133112614,0.009588709,0.000000891,0.367253079,-0.596988061,0.001084926,0.964241141
30252021,81762021,2021,OTC,M2327,0,0,1,1,0,0.2739,-0.585837744,207.76,0.152639743,3.79142069,0.2629,0.000260784,13.51881869,0.928931801,0.184514976,-0.17421728,1.076505292,3.33220451,57.86,0.291579251,0.169604465,0.537124157,8176,90,2021,606128,743273,150375,-4115,-108891,-153071,-110724,57940,-73593,-129491,259775,53393,822618,411961,64451,1081624,0.242486792,0.275119193,0.08932218,0.042449142,0.046354851,-0.081636958,-0.001311163,0.089020528,0.152410961,0.00000122,-0.18500203,-0.171559582,0.182800522,-0.005002322,-0.157413283,-0.005002322,0.032837914,-0.037840236,-0.157413283,0.00000122,0.315790561,-0.18500203,-0.81406315,0.500792591
30252022,81762022,2022,OTC,M2327,0,0,1,1,0,0.2629,0.203217495,280.26,0.298769315,1.9885738,0.208,0.000285964,13.55990451,0.626708863,0.332736779,-0.068621868,1.595637239,3.33220451,52.79,0.208615772,0.077410055,0.528964459,8176,91,2022,516760,774447,135208,-64670,-4115,-60130,-153071,-35914,57940,-53144,326030,55253,743273,259775,53393,411961,0.224921395,0.361024819,0.003427258,0.002533712,-0.007864997,-0.090143191,0.060546949,0.07331209,-0.015507088,0.00000135,0.089139522,0.086637077,0.181908935,-0.087007062,-0.071499974,-0.087007062,0.055413537,-0.142420599,-0.071499974,0.00000135,0.438640984,0.089139522,-0.204751148,0.349501462
31472017,84162017,2017,OTC,M2330,0,0,0,1,0,0.4129,0.064633826,76.49,0.197760645,8.739263051,0.3983,0.012569456,13.96567989,0.392296768,0.223465639,0.153254948,2.549090591,2.890371758,59.71,0.066687675,0.169823117,0.417778481,8416,31,2017,902357,1162031,209107,230056,197509,228694,197439,290453,251361,178087,993257,338085,1062453,929059,286813,893494,0.278952575,0.41171233,0.051660023,0.05914749,-0.051252487,0.142309815,-0.232349694,0.0324708,0.048914164,0.000000941,0.06042432,0.012166185,0.196815294,0.216532873,0.167618709,0.216532873,0.042589463,0.173943409,0.167618709,0.000000941,0.934871472,0.06042432,0.033474422,0.874447152
31472018,84162018,2018,OTC,M2330,0,0,0,1,0,0.3983,0.164923942,72.56,0.200765663,10.64432165,0.4015,0.01331089,14.07408843,0.38752174,0.218324329,0.219481008,2.580500387,2.890371758,58.51,0.064942522,0.154792121,0.387099828,8416,33,2018,1012338,1295087,219867,273368,230056,271202,228694,359247,290453,284247,1189421,363275,1162031,993257,338085,929059,0.277897061,0.473721441,-0.023817805,-0.016285872,-0.05254702,0.208097263,-0.231051147,0.024067871,-0.009362057,0.000000861,0.168811331,0.147133768,0.189209238,0.235250178,0.244612235,0.235250178,0.063226158,0.172024021,0.244612235,0.000000861,1.0235708,0.168811331,0.055246375,0.854759469
31472019,84162019,2019,OTC,M2330,0,0,0,1,0,0.4015,0.032387676,76.86,0.192348577,10.0175656,0.4282,0.011546253,14.11627123,0.394823165,0.210437446,0.187664244,2.532779453,2.890371758,58.44,0.06865582,0.154875439,0.363185639,8416,35,2019,1066609,1350886,220682,266358,273368,266329,271202,351142,359247,253513,1229233,368329,1295087,1189421,363275,993257,0.263945202,0.468989342,0.027806489,0.02439769,0.017056803,0.139292643,-0.22791253,0.007975806,0.009918253,0.000000772,0.030740792,0.026838351,0.170399363,0.205668036,0.195749784,0.205668036,0.073267395,0.132400641,0.195749784,0.000000772,0.949150906,0.030740792,0.151467816,0.918410115
31472020,84162020,2020,OTC,M2330,0,0,1,1,0,0.4282,0.047106202,85.36,0.202641032,8.969732741,0.4278,0.011268988,14.20900294,0.406452359,0.223656477,0.207337594,2.460312944,2.890371758,56.44,0.065862016,0.149183721,0.333541838,8416,37,2020,1150656,1482148,217788,280714,266358,278530,266329,370168,351142,307305,1290000,424632,1350886,1229233,368329,1189421,0.250235031,0.425502966,-0.016557314,-0.012279518,-0.018954351,0.15345517,-0.279871322,0.030270772,-0.019684118,0.00000074,0.04498307,0.003304498,0.161218637,0.207799918,0.227484036,0.207799918,0.077628046,0.130171872,0.227484036,0.00000074,0.954928839,0.04498307,0.029471029,0.909945769
31472021,84162021,2021,OTC,M2330,0,0,1,1,0,0.4278,0.066417518,78.05,0.199735742,8.810089042,0.4268,0.010797899,14.3107085,0.397324323,0.223898617,0.199768653,2.516835598,2.890371758,56.06,0.064296332,0.136445613,0.306988911,8416,37,2021,1273445,1640823,217771,320285,280714,320248,278530,425044,370168,327785,1381774,467504,1482148,1290000,424632,1229233,0.234992052,0.432247657,-0.01116621,-0.013009049,-0.026696635,0.169788828,-0.20169685,0.014954847,-0.005060223,0.000000675,0.061919592,0.032994006,0.146929321,0.216095154,0.221155377,0.216095154,0.070659112,0.145436042,0.221155377,0.000000675,0.932278018,0.061919592,0.040999279,0.870358426
31472022,84162022,2022,OTC,M2330,0,0,1,1,0,0.4268,0.009029917,63.1,0.181136929,8.75579568,0.4268,0.010076907,14.3540031,0.382189943,0.203980105,0.177260476,2.616500037,2.890371758,53.14,0.070085666,0.144990731,0.290553582,8416,40,2022,1363918,1713422,217931,306094,320285,306042,320248,410822,425044,303722,1394365,434329,1640823,1381774,467504,1290000,0.230317347,0.408350566,-0.006779377,-0.011426111,-0.028415885,0.126450521,-0.190868455,0.018057352,0.001445616,0.000000609,0.007673588,0.0278921,0.132818104,0.186549067,0.185103451,0.186549067,0.055801076,0.130747992,0.185103451,0.000000609,0.849796108,0.007673588,0.055931688,0.84212252
59032017,84642017,2017,TSE,M3800,0,0,0,1,0,0.4781,0.042251648,116.57,0.190970059,15.17168542,0.4954,0.121345845,16.6310425,0.194801402,0.275676985,0.198482127,5.13343328,2.772588722,62.01,0.005169746,0.145706535,0.472619704,8464,20,2017,12097685,16702058,4758933,3645437,3732174,3505244,3771700,5427071,5522813,3315060,19696131,2301434,16588608,18863937,2257898,16820551,0.275346009,0.632418887,0.054186853,0.056350226,-0.008139373,0.068746312,-0.186829169,-0.022634143,0.019915896,6.03E-08,0.050166596,0.047542145,0.286879586,0.219755449,0.199839553,0.219755449,0.055915015,0.163840434,0.199839553,6.03E-08,1.187328738,0.050166596,0.123180076,1.137162142
59032018,84642018,2018,TSE,M3800,0,0,0,1,0,0.4954,0.099732815,122.12,0.229751939,9.981898091,0.5001,0.124530907,16.73989897,0.219658097,0.316571222,0.204115883,4.552529652,2.772588722,60.58,0.005477214,0.143666165,0.535515983,8464,21,2018,12727380,18622833,5060194,3712278,3645437,3723597,3505244,5714859,5427071,3801216,21878095,3026862,16702058,19696131,2301434,18863937,0.312169015,0.743004126,0.00668493,0.016221861,-0.04759189,0.106224904,-0.174258266,0.011122713,-0.005324973,5.99E-08,0.130640428,0.087206978,0.302968293,0.222264705,0.227589678,0.222264705,0.055762957,0.166501748,0.227589678,5.99E-08,1.309904145,0.130640428,0.049825836,1.179263717
59032019,84642019,2019,TSE,M3800,0,0,1,1,0,0.5001,0.085706476,122.78,0.286374559,8.772870715,0.4963,0.123426755,16.91369553,0.187810182,0.370268563,0.293776908,5.32452495,2.772588722,60.81,0.005704343,0.149721162,0.486644325,8464,23,2019,13953399,22157698,6197499,4626279,3712278,4668403,3723597,6911878,5714859,6509420,23928962,2459961,18622833,21878095,3026862,19696131,0.32197083,0.621145075,-0.02514465,-0.030783786,-0.086142891,0.155572218,-0.247379071,0.069445474,-0.101120007,5.37E-08,0.110126478,0.140567657,0.332790344,0.248419722,0.349539729,0.248419722,0.059543506,0.188876216,0.349539729,5.37E-08,1.284925983,0.110126478,0.117166062,1.174799506
